"Código Pagamento";"Código Empenho";"Código Natureza Despesa Completa";"Subitem";"Valor Pago (R$)";"Valor Restos a Pagar Inscritos (R$)";"Valor Restos a Pagar Cancelado (R$)";"Valor Restos a Pagar Pagos (R$)"
"512006572022024OB000016";"512006572022023NE767562";"33909314";"RESSARCIMENTO DE PASSAGENS E DESP.C/LOCOMOCAO";"0,00";"0,00";"0,00";"95,00"
"512006572022024OB000017";"512006572022023NE767562";"33909314";"RESSARCIMENTO DE PASSAGENS E DESP.C/LOCOMOCAO";"0,00";"0,00";"0,00";"75,75"
"512006572022024OB000018";"512006572022023NE767562";"33909314";"RESSARCIMENTO DE PASSAGENS E DESP.C/LOCOMOCAO";"0,00";"0,00";"0,00";"514,00"
"512006572022024OB000019";"512006572022023NE767562";"33909314";"RESSARCIMENTO DE PASSAGENS E DESP.C/LOCOMOCAO";"0,00";"0,00";"0,00";"75,75"
"512006572022024OB000020";"512006572022023NE767562";"33909314";"RESSARCIMENTO DE PASSAGENS E DESP.C/LOCOMOCAO";"0,00";"0,00";"0,00";"96,85"
"512006572022024OB000021";"512006572022023NE467562";"33901414";"DIARIAS NO PAIS";"0,00";"0,00";"0,00";"29,91"
"512016572022024OB000001";"512016572022023NE510892";"33909208";"OUTROS BENEF.ASSIST.DO SERVIDOR E DO MILITAR";"0,00";"0,00";"0,00";"8900,34"
"512016572022024OB000002";"512016572022023NE553101";"31900109";"ADICIONAL POR TEMPO DE SERVICO PESSOAL CIVIL";"0,00";"0,00";"0,00";"243,20"
"512016572022024OB000002";"512016572022023NE553101";"31900134";"VANTAGENS PERMANENTES SENT.TRANSIT.JULG.CIVIL";"0,00";"0,00";"0,00";"50,36"
"512016572022024OB000003";"512016572022023NE539001";"31900101";"PROVENTOS - PESSOAL CIVIL";"0,00";"0,00";"0,00";"2692,75"
"512016572022024OB000003";"512016572022023NE539001";"31900109";"ADICIONAL POR TEMPO DE SERVICO PESSOAL CIVIL";"0,00";"0,00";"0,00";"4583,66"
"512016572022024OB000004";"512016572022023NE569001";"31900187";"COMPLEMENTACAO DE APOSENTADORIAS - PES CIVIL";"0,00";"0,00";"0,00";"62,76"
"512016572022024OB000004";"512016572022023NE569001";"31900134";"VANTAGENS PERMANENTES SENT.TRANSIT.JULG.CIVIL";"0,00";"0,00";"0,00";"750,09"
"512016572022024OB000005";"512016572022023NE543103";"31900301";"PENSOES CIVIS";"0,00";"0,00";"0,00";"691,69"
"512016572022024OB000005";"512016572022023NE569200";"31909203";"PENSOES DO RPPS E DO MILITAR";"0,00";"0,00";"0,00";"210,03"
"512016572022024OB000006";"512016572022023NE519016";"31901632";"SUBSTITUICOES";"0,00";"0,00";"0,00";"431,53"
"512016572022024OB000006";"512016572022023NE519016";"31901602";"REDUCAO DE FILA DO INSS - PERF/INSS (MP 1.181/2023)";"0,00";"0,00";"0,00";"150,96"
"512016572022024OB000006";"512016572022023NE519234";"31909211";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"0,00";"0,00";"0,00";"253,37"
"512016572022024OB000007";"512016572022023NE512091";"31909120";"DEPOSITOS JUDICIAIS";"0,00";"0,00";"0,00";"1485,34"
"512016572022024OB000008";"512016572022023NE510331";"31900303";"13 SALARIO - PENSOES CIVIS";"0,00";"0,00";"0,00";"853705,45"
"512016572022024OB000008";"512016572022023NE510331";"31900301";"PENSOES CIVIS";"0,00";"0,00";"0,00";"1876947,53"
"512016572022024OB000008";"512016572022023NE513393";"33909308";"RESSARCIMENTO ASSISTENCIA MEDICA/ODONTOLOGICA";"0,00";"0,00";"0,00";"354434,11"
"512016572022024OB000008";"512016572022023NE519232";"31909294";"INDENIZACOES E RESTITUICOES TRABALHISTAS";"0,00";"0,00";"0,00";"2048,99"
"512016572022024OB000008";"512016572022023NE519233";"33909293";"INDENIZACOES E RESTITUICOES";"0,00";"0,00";"0,00";"21033,88"
"512016572022024OB000008";"512016572022023NE513111";"31901145";"FERIAS - 1/3 CONSTITUCIONAL";"0,00";"0,00";"0,00";"11858,89"
"512016572022024OB000008";"512016572022023NE510131";"31900106";"13 SALARIO - PESSOAL CIVIL";"0,00";"0,00";"0,00";"132389,88"
"512016572022024OB000008";"512016572022023NE559003";"31900303";"13 SALARIO - PENSOES CIVIS";"0,00";"0,00";"0,00";"256,10"
"512016572022024OB000009";"512016572022023NE510331";"31900301";"PENSOES CIVIS";"0,00";"0,00";"0,00";"2204225,02"
"512016572022024OB000009";"512016572022023NE569093";"33909308";"RESSARCIMENTO ASSISTENCIA MEDICA/ODONTOLOGICA";"0,00";"0,00";"0,00";"4061,57"
"512016572022024OB000010";"512016572022023NE519230";"31909201";"APOSENTADORIAS, RESERVA REMUNERADA E REFORMAS";"0,00";"0,00";"0,00";"62400,69"
"512016572022024OB000010";"512016572022023NE589003";"31900310";"VANTAGENS PERM.SENT.JUD.TRANS.JULGADO - CIVIL";"0,00";"0,00";"0,00";"1635,68"
"512016572022024OB000010";"512016572022023NE589001";"31900109";"ADICIONAL POR TEMPO DE SERVICO PESSOAL CIVIL";"0,00";"0,00";"0,00";"397826,65"
"512016572022024OB000010";"512016572022023NE589001";"31900187";"COMPLEMENTACAO DE APOSENTADORIAS - PES CIVIL";"0,00";"0,00";"0,00";"4627,82"
"512016572022024OB000010";"512016572022023NE589001";"31900134";"VANTAGENS PERMANENTES SENT.TRANSIT.JULG.CIVIL";"0,00";"0,00";"0,00";"77280,74"
"512016572022024OB000010";"512016572022023NE589091";"31909115";"SENT.JUD.NAO TRANS JULG CARAT CONT INAT CIVIL";"0,00";"0,00";"0,00";"95665,49"
"512016572022024OB000010";"512016572022023NE589001";"31900101";"PROVENTOS - PESSOAL CIVIL";"0,00";"0,00";"0,00";"3983316,67"
"512016572022024OB000010";"512016572022023NE510390";"31900301";"PENSOES CIVIS";"0,00";"0,00";"0,00";"3974691,77"
"512016572022024OB000010";"512016572022023NE510331";"31900386";"COMPLEMENTACAO DE PENSOES - PESSOAL CIVIL";"0,00";"0,00";"0,00";"2518910,30"
"512016572022024OB000010";"512016572022023NE519190";"31909115";"SENT.JUD.NAO TRANS JULG CARAT CONT INAT CIVIL";"0,00";"0,00";"0,00";"653495,14"
"512016572022024OB000010";"512016572022023NE583103";"31900301";"PENSOES CIVIS";"0,00";"0,00";"0,00";"337460,73"
"512016572022024OB000010";"512016572022023NE589003";"31900386";"COMPLEMENTACAO DE PENSOES - PESSOAL CIVIL";"0,00";"0,00";"0,00";"42099,92"
"512016572022024OB000010";"512016572022023NE589001";"31900107";"FERIAS VENCIDAS E PROPOR A APOSENTADOS CIVIS";"0,00";"0,00";"0,00";"9578,38"
"512016572022024OB000010";"512016572022023NE589003";"31900301";"PENSOES CIVIS";"0,00";"0,00";"0,00";"737220,26"
"512016572022024OB000011";"512016572022023NE510908";"33900809";"AUXILIO-CRECHE CIVIL";"0,00";"0,00";"0,00";"321,00"
"512016572022024OB000011";"512016572022023NE510131";"31900106";"13 SALARIO - PESSOAL CIVIL";"0,00";"0,00";"0,00";"656464,52"
"512016572022024OB000011";"512016572022023NE519190";"31909115";"SENT.JUD.NAO TRANS JULG CARAT CONT INAT CIVIL";"0,00";"0,00";"0,00";"85854,49"
"512016572022024OB000011";"512016572022023NE573103";"31900301";"PENSOES CIVIS";"0,00";"0,00";"0,00";"414270,04"
"512016572022024OB000012";"512016572022023NE589093";"33909308";"RESSARCIMENTO ASSISTENCIA MEDICA/ODONTOLOGICA";"0,00";"0,00";"0,00";"37237,73"
"512016572022024OB000012";"512016572022023NE589003";"31900303";"13 SALARIO - PENSOES CIVIS";"0,00";"0,00";"0,00";"3013,97"
"512016572022024OB000012";"512016572022023NE589001";"31900106";"13 SALARIO - PESSOAL CIVIL";"0,00";"0,00";"0,00";"23797,26"
"512016572022024OB000012";"512016572022023NE510331";"31900301";"PENSOES CIVIS";"0,00";"0,00";"0,00";"3838307,52"
"512016572022024OB000013";"512016572022023NE510331";"31900301";"PENSOES CIVIS";"0,00";"0,00";"0,00";"16687434,38"
"512016572022024OB000013";"512016572022023NE503103";"31900301";"PENSOES CIVIS";"0,00";"0,00";"0,00";"10765,64"
"512016572022024OB000013";"512016572022023NE539003";"31900301";"PENSOES CIVIS";"0,00";"0,00";"0,00";"24483,19"
"512016572022024OB000014";"512016572022023NE549093";"33909308";"RESSARCIMENTO ASSISTENCIA MEDICA/ODONTOLOGICA";"0,00";"0,00";"0,00";"196,06"
"512016572022024OB000014";"512016572022023NE510331";"31900301";"PENSOES CIVIS";"0,00";"0,00";"0,00";"21110,38"
"512016572022024OB000015";"512016572022023NE510331";"31900301";"PENSOES CIVIS";"0,00";"0,00";"0,00";"34318,65"
"512016572022024OB000016";"512016572022023NE559093";"33909308";"RESSARCIMENTO ASSISTENCIA MEDICA/ODONTOLOGICA";"0,00";"0,00";"0,00";"2444,70"
"512016572022024OB000016";"512016572022023NE510331";"31900301";"PENSOES CIVIS";"0,00";"0,00";"0,00";"148724,32"
"512016572022024OB000017";"512016572022023NE510331";"31900301";"PENSOES CIVIS";"0,00";"0,00";"0,00";"69973,30"
"512016572022024OB000018";"512016572022023NE509003";"31900303";"13 SALARIO - PENSOES CIVIS";"0,00";"0,00";"0,00";"286,38"
"512016572022024OB000018";"512016572022023NE529001";"31900106";"13 SALARIO - PESSOAL CIVIL";"0,00";"0,00";"0,00";"5065,25"
"512016572022024OB000018";"512016572022023NE573103";"31900301";"PENSOES CIVIS";"0,00";"0,00";"0,00";"227218,64"
"512016572022024OB000019";"512016572022023NE510331";"31900301";"PENSOES CIVIS";"0,00";"0,00";"0,00";"539,84"
"512016572022024OB000020";"512016572022023NE570093";"33909308";"RESSARCIMENTO ASSISTENCIA MEDICA/ODONTOLOGICA";"0,00";"0,00";"0,00";"3986,25"
"512016572022024OB000020";"512016572022023NE510331";"31900301";"PENSOES CIVIS";"0,00";"0,00";"0,00";"191107,77"
"512016572022024OB000021";"512016572022023NE510331";"31900301";"PENSOES CIVIS";"0,00";"0,00";"0,00";"614,51"
"512016572022024OB000022";"512016572022023NE510893";"33909308";"RESSARCIMENTO ASSISTENCIA MEDICA/ODONTOLOGICA";"0,00";"0,00";"0,00";"3734476,14"
"512016572022024OB000023";"512016572022023NE510803";"33900803";"AUXILIO-FUNERAL INATIVO CIVIL";"0,00";"0,00";"0,00";"9230,16"
"512016572022024OB000024";"512016572022023NE589093";"33909308";"RESSARCIMENTO ASSISTENCIA MEDICA/ODONTOLOGICA";"0,00";"0,00";"0,00";"3751,50"
"512016572022024OB000024";"512016572022023NE589008";"33900803";"AUXILIO-FUNERAL INATIVO CIVIL";"0,00";"0,00";"0,00";"10566,90"
"512016572022024OB000025";"512016572022023NE529001";"31900109";"ADICIONAL POR TEMPO DE SERVICO PESSOAL CIVIL";"0,00";"0,00";"0,00";"7909,52"
"512016572022024OB000025";"512016572022023NE529001";"31900116";"APOSENT ORIGINARIA DE SUBSIDIOS - PESSOAL CIV";"0,00";"0,00";"0,00";"1323071,07"
"512016572022024OB000025";"512016572022023NE529001";"31900101";"PROVENTOS - PESSOAL CIVIL";"0,00";"0,00";"0,00";"434620,84"
"512016572022024OB000025";"512016572022023NE529091";"31909115";"SENT.JUD.NAO TRANS JULG CARAT CONT INAT CIVIL";"0,00";"0,00";"0,00";"2336,11"
"512016572022024OB000025";"512016572022023NE529001";"31900134";"VANTAGENS PERMANENTES SENT.TRANSIT.JULG.CIVIL";"0,00";"0,00";"0,00";"12813,28"
"512016572022024OB000025";"512016572022023NE520138";"31900138";"BENEFICIO ESPECIAL (LEI 12.618/2012) APROVADOS PELO TCU";"0,00";"0,00";"0,00";"16261,88"
"512016572022024OB000026";"512016572022023NE539001";"31900101";"PROVENTOS - PESSOAL CIVIL";"0,00";"0,00";"0,00";"1741,36"
"512016572022024OB000026";"512016572022023NE533101";"31900101";"PROVENTOS - PESSOAL CIVIL";"0,00";"0,00";"0,00";"41298,42"
"512016572022024OB000027";"512016572022023NE510131";"31900101";"PROVENTOS - PESSOAL CIVIL";"0,00";"0,00";"0,00";"100000000,00"
"512016572022024OB000028";"512016572022023NE510131";"31900101";"PROVENTOS - PESSOAL CIVIL";"0,00";"0,00";"0,00";"68479142,90"
"512016572022024OB000028";"512016572022023NE510190";"31900101";"PROVENTOS - PESSOAL CIVIL";"0,00";"0,00";"0,00";"31520857,10"
"512016572022024OB000029";"512016572022023NE510190";"31900101";"PROVENTOS - PESSOAL CIVIL";"0,00";"0,00";"0,00";"80866943,63"
"512016572022024OB000030";"512016572022023NE510190";"31900101";"PROVENTOS - PESSOAL CIVIL";"0,00";"0,00";"0,00";"410813,58"
"512016572022024OB000031";"512016572022023NE510190";"31900101";"PROVENTOS - PESSOAL CIVIL";"0,00";"0,00";"0,00";"4607867,08"
"512016572022024OB000032";"512016572022023NE510190";"31900101";"PROVENTOS - PESSOAL CIVIL";"0,00";"0,00";"0,00";"1210123,50"
"512016572022024OB000033";"512016572022023NE510190";"31900101";"PROVENTOS - PESSOAL CIVIL";"0,00";"0,00";"0,00";"19536283,07"
"512016572022024OB000034";"512016572022023NE510390";"31900301";"PENSOES CIVIS";"0,00";"0,00";"0,00";"155756,94"
"512016572022024OB000034";"512016572022023NE510190";"31900101";"PROVENTOS - PESSOAL CIVIL";"0,00";"0,00";"0,00";"1342203,15"
"512016572022024OB000035";"512016572022023NE510190";"31900101";"PROVENTOS - PESSOAL CIVIL";"0,00";"0,00";"0,00";"7170824,83"
"512016572022024OB000036";"512016572022023NE510390";"31900301";"PENSOES CIVIS";"0,00";"0,00";"0,00";"88086,77"
"512016572022024OB000037";"512016572022023NE510390";"31900301";"PENSOES CIVIS";"0,00";"0,00";"0,00";"6492364,10"
"512016572022024OB000038";"512016572022023NE529093";"33909308";"RESSARCIMENTO ASSISTENCIA MEDICA/ODONTOLOGICA";"0,00";"0,00";"0,00";"26520,39"
"512016572022024OB000038";"512016572022023NE510331";"31900301";"PENSOES CIVIS";"0,00";"0,00";"0,00";"4183357,06"
"512016572022024OB000039";"512016572022023NE519190";"31909116";"SENT.JUD.NAO TRANS.JULG CARAT CONT PENS CIVIL";"0,00";"0,00";"0,00";"113125,11"
"512016572022024OB000039";"512016572022023NE510331";"31900301";"PENSOES CIVIS";"0,00";"0,00";"0,00";"6735209,98"
"512016572022024OB000039";"512016572022023NE519190";"31909114";"SENT.JUD.NAO TRANS JULG CARAT CONT AT CIVIL";"0,00";"0,00";"0,00";"342,88"
"512016572022024OB000039";"512016572022023NE510390";"31900301";"PENSOES CIVIS";"0,00";"0,00";"0,00";"4129055,46"
"512016572022024OB000039";"512016572022023NE510331";"31900306";"LICENCA-PREMIO PARA PENSIONISTA CIVIL";"0,00";"0,00";"0,00";"102677,51"
"512016572022024OB000039";"512016572022023NE573103";"31900301";"PENSOES CIVIS";"0,00";"0,00";"0,00";"997,83"
"512016572022024OB000039";"512016572022023NE519230";"31909203";"PENSOES DO RPPS E DO MILITAR";"0,00";"0,00";"0,00";"37943,71"
"512016572022024OB000039";"512016572022023NE510003";"31900301";"PENSOES CIVIS";"0,00";"0,00";"0,00";"9142596,53"
"512016572022024OB000039";"512016572022023NE519234";"31909211";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"0,00";"0,00";"0,00";"3104,92"
"512016572022024OB000039";"512016572022023NE513111";"31901136";"GRATIFICACAO P/EXERCICIO DE CARGO EM COMISSAO";"0,00";"0,00";"0,00";"2280,04"
"512016572022024OB000039";"512016572022023NE510331";"31900310";"VANTAGENS PERM.SENT.JUD.TRANS.JULGADO - CIVIL";"0,00";"0,00";"0,00";"36694,94"
"512016572022024OB000039";"512016572022023NE513111";"31901131";"GRATIFICACAO POR EXERCICIO DE CARGO EFETIVO";"0,00";"0,00";"0,00";"38437,40"
"512016572022024OB000039";"512016572022023NE513111";"31901106";"VANTAGENS PERM.SENT.JUD.TRANS.JULGADO - CIVIL";"0,00";"0,00";"0,00";"1317,66"
"512016572022024OB000039";"512016572022023NE519190";"31909115";"SENT.JUD.NAO TRANS JULG CARAT CONT INAT CIVIL";"0,00";"0,00";"0,00";"315339,96"
"512016572022024OB000039";"512016572022023NE519231";"31909291";"SENTENCAS JUDICIAIS";"0,00";"0,00";"0,00";"1276,44"
"512016572022024OB000039";"512016572022023NE513111";"31901107";"ABONO DE PERMANENCIA";"0,00";"0,00";"0,00";"2154,16"
"512016572022024OB000039";"512016572022023NE513111";"31901101";"VENCIMENTOS E SALARIOS";"0,00";"0,00";"0,00";"13873,80"
"512016572022024OB000040";"512016572022023NE510331";"31900301";"PENSOES CIVIS";"0,00";"0,00";"0,00";"333446,06"
"512074572022024OB000001";"512074572022023NE474024";"33901414";"DIARIAS NO PAIS";"0,00";"0,00";"0,00";"35,31"
"512074572022024OB000002";"512074572022023NE474024";"33901414";"DIARIAS NO PAIS";"0,00";"0,00";"0,00";"2583,85"
"512074572022024OB000003";"512074572022023NE000338";"33903937";"JUROS E MULTA DE MORA";"0,00";"0,00";"0,00";"1,73"
"512074572022024OB000003";"512074572022023NE574086";"33903944";"SERVICOS DE AGUA E ESGOTO";"0,00";"0,00";"0,00";"93,04"
"512074572022024OB000004";"512074572022023NE000338";"33903937";"JUROS E MULTA DE MORA";"0,00";"0,00";"0,00";"3,66"
"512074572022024OB000004";"512074572022023NE574086";"33903944";"SERVICOS DE AGUA E ESGOTO";"0,00";"0,00";"0,00";"206,59"
"512074572022024OB000005";"512074572022023NE000338";"33903937";"JUROS E MULTA DE MORA";"0,00";"0,00";"0,00";"1,73"
"512074572022024OB000005";"512074572022023NE574086";"33903944";"SERVICOS DE AGUA E ESGOTO";"0,00";"0,00";"0,00";"93,04"
"512074572022024OB000006";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000007";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000008";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000009";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000010";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000011";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000012";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000013";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000014";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000015";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000016";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000017";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000018";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000019";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000020";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000021";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000022";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000023";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000024";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000025";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000026";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000027";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000028";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000029";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000030";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000031";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000032";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000033";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000034";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000035";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000036";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000037";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000038";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000039";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000040";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000041";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000042";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000043";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000044";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
"512074572022024OB000045";"512074572022023NE574004";"33904802";"AUXILIO A PARTICIPANTES DE CURSO DE FORMACAO";"0,00";"0,00";"0,00";"2878,65"
