"Código Liquidação";"Código Empenho";"Código Natureza Despesa Completa";"Subitem";"Valor Liquidado (R$)";"Valor Restos a Pagar Inscritos (R$)";"Valor Restos a Pagar Cancelado (R$)";"Valor Restos a Pagar Pagos (R$)"
"366003362102024NS001058";"366003362102023NE047830";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001059";"366003362102023NE044796";"33903009";"MATERIAL FARMACOLOGICO";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001061";"366003362102023NE045004";"33903009";"MATERIAL FARMACOLOGICO";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001062";"366003362102023NE044931";"33903009";"MATERIAL FARMACOLOGICO";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001071";"366003362102023NE047833";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001088";"366003362102023NE047802";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001089";"366003362102023NE047791";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001118";"366003362102023NE044043";"33903009";"MATERIAL FARMACOLOGICO";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001122";"366003362102023NE045353";"33903036";"MATERIAL HOSPITALAR";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001123";"366003362102023NE045885";"33903036";"MATERIAL HOSPITALAR";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001124";"366003362102023NE044238";"33903036";"MATERIAL HOSPITALAR";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001125";"366003362102023NE044621";"33903036";"MATERIAL HOSPITALAR";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001126";"366003362102023NE045047";"33903036";"MATERIAL HOSPITALAR";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001132";"366003362102023NE044610";"33903009";"MATERIAL FARMACOLOGICO";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001134";"366003362102023NE044795";"33903009";"MATERIAL FARMACOLOGICO";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001135";"366003362102023NE045313";"33903036";"MATERIAL HOSPITALAR";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001136";"366003362102023NE045371";"33903036";"MATERIAL HOSPITALAR";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001138";"366003362102023NE045976";"33903036";"MATERIAL HOSPITALAR";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001139";"366003362102023NE045062";"33903036";"MATERIAL HOSPITALAR";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001141";"366003362102023NE047923";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001142";"366003362102023NE044030";"33903009";"MATERIAL FARMACOLOGICO";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001147";"366003362102023NE048074";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001148";"366003362102023NE048072";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001149";"366003362102023NE047185";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001150";"366003362102023NE048069";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001152";"366003362102023NE045154";"33903036";"MATERIAL HOSPITALAR";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001153";"366003362102023NE044907";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001154";"366003362102023NE044813";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001155";"366003362102023NE047079";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001156";"366003362102023NE047124";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001157";"366003362102023NE047201";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001158";"366003362102023NE047277";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001163";"366003362102023NE047741";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001164";"366003362102023NE047941";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001165";"366003362102023NE047920";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001166";"366003362102023NE047735";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001167";"366003362102023NE044486";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001168";"366003362102023NE045266";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001169";"366003362102023NE045729";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001170";"366003362102023NE046531";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001171";"366003362102023NE047597";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001172";"366003362102023NE047613";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001173";"366003362102023NE047723";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001178";"366003362102023NE047934";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001180";"366003362102023NE047713";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001181";"366003362102023NE047943";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001182";"366003362102023NE047915";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001183";"366003362102023NE045781";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001187";"366003362102023NE048160";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001192";"366003362102023NE045720";"33903024";"MATERIAL P/ MANUT.DE BENS IMOVEIS/INSTALACOES";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001195";"366003362102023NE047918";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001196";"366003362102023NE047736";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001197";"366003362102023NE047879";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001198";"366003362102023NE048190";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001207";"366003362102023NE044703";"33903024";"MATERIAL P/ MANUT.DE BENS IMOVEIS/INSTALACOES";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001209";"366003362102023NE045748";"33903024";"MATERIAL P/ MANUT.DE BENS IMOVEIS/INSTALACOES";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001210";"366003362102023NE048187";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001211";"366003362102023NE047087";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001212";"366003362102023NE047914";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001213";"366003362102023NE048182";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001214";"366003362102023NE047876";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001223";"366003362102023NE047387";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001224";"366003362102023NE047392";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001225";"366003362102023NE047304";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001226";"366003362102023NE047754";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001227";"366003362102023NE048181";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001228";"366003362102023NE047872";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001229";"366003362102023NE048179";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001230";"366003362102023NE048176";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001235";"366003362102023NE042335";"33903004";"GAS E OUTROS MATERIAIS ENGARRAFADOS";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001239";"366003362102023NE047892";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001240";"366003362102023NE047932";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001241";"366003362102023NE045836";"33903036";"MATERIAL HOSPITALAR";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001243";"366003362102023NE047880";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001244";"366003362102023NE048172";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001245";"366003362102023NE047874";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001246";"366003362102023NE048169";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001247";"366003362102023NE042335";"33903004";"GAS E OUTROS MATERIAIS ENGARRAFADOS";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001248";"366003362102023NE042455";"33903004";"GAS E OUTROS MATERIAIS ENGARRAFADOS";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001248";"366003362102023NE041338";"33903004";"GAS E OUTROS MATERIAIS ENGARRAFADOS";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001249";"366003362102023NE042455";"33903004";"GAS E OUTROS MATERIAIS ENGARRAFADOS";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001260";"366003362102023NE047847";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001261";"366003362102023NE048164";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001265";"366003362102023NE044601";"33903009";"MATERIAL FARMACOLOGICO";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001266";"366003362102023NE044283";"33903009";"MATERIAL FARMACOLOGICO";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001275";"366003362102023NE045256";"33903011";"MATERIAL QUIMICO";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001276";"366003362102023NE045272";"33903011";"MATERIAL QUIMICO";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001277";"366003362102023NE045241";"33903011";"MATERIAL QUIMICO";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001278";"366003362102023NE045426";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001282";"366003362102023NE044999";"33903036";"MATERIAL HOSPITALAR";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001284";"366003362102023NE044756";"33903036";"MATERIAL HOSPITALAR";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001285";"366003362102023NE048580";"33903011";"MATERIAL QUIMICO";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001286";"366003362102023NE048575";"33903036";"MATERIAL HOSPITALAR";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001286";"366003362102023NE048573";"33903036";"MATERIAL HOSPITALAR";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001289";"366003362102023NE045919";"33903036";"MATERIAL HOSPITALAR";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001291";"366003362102023NE046550";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001292";"366003362102023NE046533";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001293";"366003362102023NE047250";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001294";"366003362102023NE045324";"33903011";"MATERIAL QUIMICO";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001297";"366003362102023NE044996";"33903036";"MATERIAL HOSPITALAR";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001299";"366003362102023NE044326";"33903036";"MATERIAL HOSPITALAR";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001300";"366003362102023NE044704";"33903009";"MATERIAL FARMACOLOGICO";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001302";"366003362102023NE044585";"33903009";"MATERIAL FARMACOLOGICO";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001304";"366003362102023NE045939";"33903036";"MATERIAL HOSPITALAR";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001306";"366003362102023NE045954";"33903036";"MATERIAL HOSPITALAR";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001307";"366003362102023NE045543";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001308";"366003362102023NE045254";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001309";"366003362102023NE045697";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001310";"366003362102023NE045344";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001312";"366003362102023NE045010";"33903036";"MATERIAL HOSPITALAR";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001313";"366003362102023NE044948";"33903036";"MATERIAL HOSPITALAR";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001314";"366003362102023NE044956";"33903036";"MATERIAL HOSPITALAR";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001315";"366003362102023NE044596";"33903009";"MATERIAL FARMACOLOGICO";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001316";"366003362102023NE038042";"33903023";"UNIFORMES, TECIDOS E AVIAMENTOS";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001318";"366003362102023NE044002";"33903022";"MATERIAL DE LIMPEZA E PROD. DE HIGIENIZACAO";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001320";"366003362102023NE040752";"33903036";"MATERIAL HOSPITALAR";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001321";"366003362102023NE044807";"33903036";"MATERIAL HOSPITALAR";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001323";"366003362102023NE046012";"33903036";"MATERIAL HOSPITALAR";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001326";"366003362102023NE044723";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001327";"366003362102023NE044943";"33903036";"MATERIAL HOSPITALAR";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001328";"366003362102023NE045291";"33903036";"MATERIAL HOSPITALAR";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001330";"366003362102023NE045648";"33903036";"MATERIAL HOSPITALAR";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001332";"366003362102023NE042551";"33903007";"GENEROS DE ALIMENTACAO";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001335";"366003362102023NE046263";"33903028";"MATERIAL DE PROTECAO E SEGURANCA";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001336";"366003362102023NE046495";"33903009";"MATERIAL FARMACOLOGICO";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001337";"366003362102023NE046466";"33903009";"MATERIAL FARMACOLOGICO";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001339";"366003362102023NE044784";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001340";"366003362102023NE044687";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001341";"366003362102023NE044543";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001343";"366003362102023NE046063";"33903036";"MATERIAL HOSPITALAR";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001344";"366003362102023NE046024";"33903036";"MATERIAL HOSPITALAR";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001345";"366003362102023NE045955";"33903036";"MATERIAL HOSPITALAR";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001350";"366003362102023NE046066";"33903011";"MATERIAL QUIMICO";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001351";"366003362102023NE046292";"33903009";"MATERIAL FARMACOLOGICO";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001352";"366003362102023NE045812";"33903009";"MATERIAL FARMACOLOGICO";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001353";"366003362102023NE045876";"33903009";"MATERIAL FARMACOLOGICO";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001354";"366003362102023NE044682";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001355";"366003362102023NE047475";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001356";"366003362102023NE047188";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001357";"366003362102023NE046974";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001365";"366003362102023NE046492";"33903009";"MATERIAL FARMACOLOGICO";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001369";"366003362102023NE047219";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001370";"366003362102023NE047229";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001371";"366003362102023NE047125";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001372";"366003362102023NE047271";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001376";"366003362102023NE046015";"33903036";"MATERIAL HOSPITALAR";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001381";"366003362102023NE044633";"33903009";"MATERIAL FARMACOLOGICO";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001385";"366003362102023NE047258";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001386";"366003362102023NE047053";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001387";"366003362102023NE047239";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001388";"366003362102023NE047052";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001392";"366003362102023NE045797";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001401";"366003362102023NE047055";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001402";"366003362102023NE047059";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001403";"366003362102023NE047060";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001404";"366003362102023NE047056";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001405";"366003362102023NE046744";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001406";"366003362102023NE045621";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001407";"366003362102023NE045294";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001409";"366003362102023NE045706";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001417";"366003362102023NE047065";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001418";"366003362102023NE044104";"33903009";"MATERIAL FARMACOLOGICO";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001419";"366003362102023NE044182";"33903009";"MATERIAL FARMACOLOGICO";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS001420";"366003362102023NE045820";"33903043";"MATERIAL P/ REABILITACAO PROFISSIONAL";"0,00";"0,00";"0,00";"0,00"
